mapeFalse,mapeTrue,sensor,epochs,time_lag,dropout
8.213058,0.23407547,1,350,10,0.3
19.641623,0.23207034,1,350,10,0.4
16.746489,0.2647927,1,350,10,0.5
0.42728812,0.032216053,1,400,2,0.0
2.9589238,0.035699002,1,400,2,0.1
2.0162084,0.032676607,1,400,2,0.2
1.6929433,0.033563256,1,400,2,0.3
1.6067457,0.034667194,1,400,2,0.4
3.264,0.034350693,1,400,2,0.5
0.7804485,0.049250986,1,400,3,0.0
3.3984075,0.05668968,1,400,3,0.1
3.6702132,0.056746766,1,400,3,0.2
1.5109937,0.06037109,1,400,3,0.3
0.95325774,0.061692648,1,400,3,0.4
0.42330295,0.058387145,1,400,3,0.5
4.247315,0.054360013,1,400,4,0.0
1.5985483,0.059838053,1,400,4,0.1
3.676767,0.05886726,1,400,4,0.2
0.8974538,0.056420844,1,400,4,0.3
3.168849,0.059377417,1,400,4,0.4
1.4780293,0.056884483,1,400,4,0.5
1.7743453,0.11373077,1,400,5,0.0
3.0898657,0.12799835,1,400,5,0.1
2.98866,0.15710697,1,400,5,0.2
3.21313,0.17087664,1,400,5,0.3
0.8706987,0.17084627,1,400,5,0.4
1.1798588,0.1917984,1,400,5,0.5
1.5765146,0.093026526,1,400,6,0.0
4.9370704,0.10728591,1,400,6,0.1
3.9347978,0.098385304,1,400,6,0.2
5.27231,0.12052341,1,400,6,0.3
1.2936597,0.12117252,1,400,6,0.4
6.9602256,0.1065731,1,400,6,0.5
1.040709,0.07734392,1,400,7,0.0
5.325145,0.087916985,1,400,7,0.1
5.1337757,0.13974075,1,400,7,0.2
6.847929,0.16059405,1,400,7,0.3
2.2366807,0.1975556,1,400,7,0.4
22.806942,0.14145939,1,400,7,0.5
0.7914693,0.106428415,1,400,8,0.0
1.1666167,0.09848562,1,400,8,0.1
1.1139911,0.09489199,1,400,8,0.2
1.4655516,0.097196266,1,400,8,0.3
1.1949073,0.098883845,1,400,8,0.4
1.2301278,0.10047975,1,400,8,0.5
0.4586346,0.1114401,1,400,9,0.0
0.5623641,0.1118046,1,400,9,0.1
0.72780013,0.10413537,1,400,9,0.2
0.6539463,0.11481194,1,400,9,0.3
0.72141194,0.10929597,1,400,9,0.4
0.7247456,0.11407212,1,400,9,0.5
2.9246218,0.2004081,1,400,10,0.0
13.138312,0.18639393,1,400,10,0.1
8.231852,0.22074802,1,400,10,0.2
16.28653,0.23810443,1,400,10,0.3
3.3821993,0.21034868,1,400,10,0.4
5.12018,0.22972141,1,400,10,0.5
0.3031939,0.030972656,1,450,2,0.0
2.207458,0.032508146,1,450,2,0.1
1.6468257,0.03422664,1,450,2,0.2
0.8709176,0.033330627,1,450,2,0.3
1.373463,0.036327768,1,450,2,0.4
3.181594,0.03638297,1,450,2,0.5
0.6889504,0.06531797,1,450,3,0.0
5.6633344,0.048464425,1,450,3,0.1
4.4804935,0.05676616,1,450,3,0.2
1.7071798,0.052627724,1,450,3,0.3
2.6609113,0.062280998,1,450,3,0.4
0.71732086,0.055238802,1,450,3,0.5
2.768421,0.06302972,1,450,4,0.0
0.91513777,0.064119294,1,450,4,0.1
0.6324281,0.057071116,1,450,4,0.2
2.6341588,0.064453825,1,450,4,0.3
0.7711682,0.058308505,1,450,4,0.4
2.0302486,0.05462637,1,450,4,0.5
1.1370932,0.11425153,1,450,5,0.0
1.8409157,0.15098839,1,450,5,0.1
2.3877945,0.14322662,1,450,5,0.2
3.0292292,0.16269532,1,450,5,0.3
0.4793407,0.18525602,1,450,5,0.4
7.501855,0.2236164,1,450,5,0.5
2.0111704,0.08964253,1,450,6,0.0
4.492947,0.0968018,1,450,6,0.1
0.9496904,0.108986095,1,450,6,0.2
3.2017689,0.10020957,1,450,6,0.3
6.662441,0.098551415,1,450,6,0.4
2.3298264,0.15559703,1,450,6,0.5
5.4422812,0.09659169,1,450,7,0.0
2.8161857,0.08360463,1,450,7,0.1
1.2129902,0.12916033,1,450,7,0.2
5.8406863,0.10865719,1,450,7,0.3
15.856886,0.124958165,1,450,7,0.4
5.2891293,0.12541448,1,450,7,0.5
0.7246841,0.1100847,1,450,8,0.0
1.1774459,0.090543106,1,450,8,0.1
1.2527485,0.11535605,1,450,8,0.2
1.2257253,0.10522597,1,450,8,0.3
1.2723494,0.103883736,1,450,8,0.4
1.0886385,0.10300609,1,450,8,0.5
0.47135964,0.11329077,1,450,9,0.0
0.5791235,0.116273694,1,450,9,0.1
0.71997887,0.10852884,1,450,9,0.2
0.6847138,0.11094094,1,450,9,0.3
0.6857238,0.109333254,1,450,9,0.4
0.88515437,0.109924056,1,450,9,0.5
5.140523,0.19849342,1,450,10,0.0
3.0689292,0.20984925,1,450,10,0.1
14.345742,0.20502836,1,450,10,0.2
6.060797,0.2157296,1,450,10,0.3
6.651341,0.2262454,1,450,10,0.4
21.794006,0.22725798,1,450,10,0.5
0.52151823,0.029533554,1,500,2,0.0
1.0625354,0.036633085,1,500,2,0.1
0.5917776,0.032134473,1,500,2,0.2
0.7685349,0.03258336,1,500,2,0.3
0.81829685,0.034145966,1,500,2,0.4
1.2649245,0.031878103,1,500,2,0.5
0.40109873,0.058114782,1,500,3,0.0
3.629017,0.064392164,1,500,3,0.1
1.8232446,0.071473,1,500,3,0.2
4.497396,0.056334425,1,500,3,0.3
0.9525472,0.055917762,1,500,3,0.4
1.3414168,0.05520331,1,500,3,0.5
1.9390019,0.049832173,1,500,4,0.0
2.0190575,0.05718589,1,500,4,0.1
1.7240528,0.056194022,1,500,4,0.2
3.5794575,0.059617322,1,500,4,0.3
2.987951,0.07376655,1,500,4,0.4
1.0244377,0.06217733,1,500,4,0.5
1.7985548,0.10254371,1,500,5,0.0
1.5210398,0.16865389,1,500,5,0.1
1.3520471,0.16468711,1,500,5,0.2
3.8982124,0.1588736,1,500,5,0.3
1.8328791,0.15373768,1,500,5,0.4
6.196271,0.139467,1,500,5,0.5
0.61306614,0.08504263,1,500,6,0.0
9.108489,0.10095846,1,500,6,0.1
0.70094293,0.097157344,1,500,6,0.2
3.1064956,0.102265544,1,500,6,0.3
2.6771927,0.10399488,1,500,6,0.4
9.312074,0.10511747,1,500,6,0.5
3.5990837,0.09029961,1,500,7,0.0
1.5666981,0.10024892,1,500,7,0.1
1.611831,0.13007958,1,500,7,0.2
2.8051546,0.14782788,1,500,7,0.3
4.231447,0.1206676,1,500,7,0.4
13.124457,0.11983005,1,500,7,0.5
0.86369705,0.11201343,1,500,8,0.0
1.1620171,0.09808654,1,500,8,0.1
1.3413018,0.120807566,1,500,8,0.2
0.9808682,0.111322165,1,500,8,0.3
1.5199898,0.11843878,1,500,8,0.4
1.371347,0.09742123,1,500,8,0.5
0.4845336,0.10973529,1,500,9,0.0
0.5961471,0.11202513,1,500,9,0.1
0.54346126,0.10884842,1,500,9,0.2
0.64142185,0.105606176,1,500,9,0.3
0.7021385,0.1037459,1,500,9,0.4
0.64272803,0.10902977,1,500,9,0.5
2.2288544,0.21118386,1,500,10,0.0
15.358333,0.26955342,1,500,10,0.1
4.2385826,0.22595099,1,500,10,0.2
9.528764,0.20327607,1,500,10,0.3
13.708596,0.23183386,1,500,10,0.4
2.0923336,0.21090376,1,500,10,0.5
0.43484148,0.03127027,1,550,2,0.0
3.6939583,0.03341158,1,550,2,0.1
1.371238,0.035981387,1,550,2,0.2
3.5292315,0.031483915,1,550,2,0.3
0.44782963,0.03634297,1,550,2,0.4
1.5087483,0.0325596,1,550,2,0.5
1.6357808,0.04651875,1,550,3,0.0
2.5954378,0.04884268,1,550,3,0.1
2.6637347,0.04455452,1,550,3,0.2
2.0511992,0.05532527,1,550,3,0.3
1.0171072,0.051623333,1,550,3,0.4
0.9880727,0.062075537,1,550,3,0.5
2.8727872,0.052746024,1,550,4,0.0
1.5572752,0.055243764,1,550,4,0.1
5.828458,0.05323956,1,550,4,0.2
1.2367128,0.060467947,1,550,4,0.3
1.3405463,0.062147737,1,550,4,0.4
1.3631996,0.06608623,1,550,4,0.5
0.5736751,0.09466861,1,550,5,0.0
6.204334,0.13500799,1,550,5,0.1
2.7430048,0.11811143,1,550,5,0.2
2.1188467,0.13584965,1,550,5,0.3
3.320144,0.16231796,1,550,5,0.4
1.2558856,0.20392396,1,550,5,0.5
3.2739289,0.10139279,1,550,6,0.0
7.161931,0.09914831,1,550,6,0.1
7.24164,0.09871512,1,550,6,0.2
10.76706,0.097237274,1,550,6,0.3
4.6728034,0.09132063,1,550,6,0.4
8.099537,0.098276295,1,550,6,0.5
4.0083256,0.08281846,1,550,7,0.0
1.3980277,0.09822436,1,550,7,0.1
2.722589,0.107145324,1,550,7,0.2
3.651058,0.14043261,1,550,7,0.3
1.7058887,0.12692131,1,550,7,0.4
3.7069998,0.1903805,1,550,7,0.5
0.72847015,0.10025462,1,550,8,0.0
0.8378125,0.109235935,1,550,8,0.1
1.2994162,0.10268269,1,550,8,0.2
1.3866725,0.101880394,1,550,8,0.3
1.6500536,0.09335512,1,550,8,0.4
1.4309515,0.12007934,1,550,8,0.5
0.52255917,0.10496215,1,550,9,0.0
0.6692312,0.107324146,1,550,9,0.1
0.6105937,0.11983076,1,550,9,0.2
0.7470886,0.11378886,1,550,9,0.3
0.6873901,0.11433411,1,550,9,0.4
0.71776915,0.103053614,1,550,9,0.5
9.905496,0.2179562,1,550,10,0.0
16.48944,0.22485378,1,550,10,0.1
13.539632,0.20626475,1,550,10,0.2
6.6789293,0.20982401,1,550,10,0.3
28.528969,0.2113816,1,550,10,0.4
11.302171,0.23704422,1,550,10,0.5
0.38822943,0.05075723,2,50,2,0.0
0.42846167,0.060472865,2,50,2,0.1
0.52855587,0.062050976,2,50,2,0.2
0.35964152,0.068086654,2,50,2,0.3
0.56315774,0.072204664,2,50,2,0.4
0.65076935,0.077094376,2,50,2,0.5
0.5486597,0.078487724,2,50,3,0.0
0.41964763,0.08695126,2,50,3,0.1
0.49439228,0.08962983,2,50,3,0.2
0.7159613,0.09319752,2,50,3,0.3
1.169651,0.10035518,2,50,3,0.4
0.49285984,0.09694967,2,50,3,0.4
0.7040534,0.11818309,2,50,3,0.5
0.4883219,0.07438268,2,50,4,0.0
0.4200296,0.06991365,2,50,4,0.1
0.56036294,0.10865335,2,50,4,0.2
0.42396,0.09818081,2,50,4,0.3
0.614966,0.08784518,2,50,4,0.4
0.6141894,0.09933425,2,50,4,0.5
0.39797845,0.17577958,2,50,5,0.0
0.5790322,0.1885277,2,50,5,0.1
0.3818211,0.20756927,2,50,5,0.2
0.5103496,0.2066042,2,50,5,0.3
0.5488055,0.21525642,2,50,5,0.4
0.45067483,0.22339931,2,50,5,0.5
0.40551686,0.13489503,2,50,6,0.0
0.4045989,0.14152795,2,50,6,0.1
0.64076227,0.13731207,2,50,6,0.2
0.5533561,0.14509282,2,50,6,0.3
0.8110136,0.1945494,2,50,6,0.4
0.6072395,0.13901302,2,50,6,0.5
1.1514813,0.12107699,2,50,7,0.0
1.9088342,0.18802597,2,50,7,0.1
1.5987196,0.14872815,2,50,7,0.2
1.831617,0.18999955,2,50,7,0.3
1.6334918,0.19149454,2,50,7,0.4
2.2014024,0.19999088,2,50,7,0.5
0.60980624,0.10844891,2,50,8,0.0
0.63398516,0.13821073,2,50,8,0.1
0.79007643,0.1398316,2,50,8,0.2
1.0669519,0.1273397,2,50,8,0.3
0.95235044,0.12091946,2,50,8,0.4
0.7487901,0.1222352,2,50,8,0.5
0.45993987,0.11099954,2,50,9,0.0
0.61144996,0.11349657,2,50,9,0.1
