mapeFalse,mapeTrue,sensor,epochs,time_lag,dropout
0.29193553,0.14840244,5,250,6,0.0
0.33072308,0.13892205,5,250,6,0.1
0.26090404,0.11904285,5,250,6,0.2
0.28776637,0.1339759,5,250,6,0.3
0.2927493,0.12183487,5,250,6,0.4
0.30501646,0.12005496,5,250,6,0.5
0.33004966,0.073142916,5,250,7,0.0
0.35213506,0.07273742,5,250,7,0.1
0.36544275,0.07762015,5,250,7,0.2
0.33890593,0.082994774,5,250,7,0.3
0.35532784,0.09109941,5,250,7,0.4
0.40640107,0.08761999,5,250,7,0.5
0.3922209,0.08864645,5,250,8,0.0
0.34517312,0.08826264,5,250,8,0.1
0.31744844,0.08591976,5,250,8,0.2
0.42315164,0.08241181,5,250,8,0.3
0.48935074,0.10970635,5,250,8,0.4
0.45810625,0.08525996,5,250,8,0.5
0.3662933,0.10660762,5,250,9,0.0
0.40018898,0.10878869,5,250,9,0.1
0.3952389,0.12008135,5,250,9,0.2
0.3926182,0.11696485,5,250,9,0.3
0.45867336,0.111901,5,250,9,0.4
0.48392442,0.10842485,5,250,9,0.5
0.33402213,0.13702144,5,250,10,0.0
0.40943146,0.12988016,5,250,10,0.1
0.54945374,0.13309453,5,250,10,0.2
0.5984834,0.12903394,5,250,10,0.3
0.52752,0.12735616,5,250,10,0.4
0.70411366,0.15008198,5,250,10,0.5
0.20795012,0.03634366,5,300,2,0.0
0.3264366,0.032978293,5,300,2,0.1
0.34247452,0.042982332,5,300,2,0.2
0.34106234,0.03951558,5,300,2,0.3
0.35862824,0.035478886,5,300,2,0.4
0.39910272,0.047609698,5,300,2,0.5
0.22554691,0.051699553,5,300,3,0.0
0.27568367,0.05595695,5,300,3,0.1
0.32040593,0.057990283,5,300,3,0.2
0.41489005,0.06698329,5,300,3,0.3
0.29627582,0.06595668,5,300,3,0.4
0.28812993,0.070316546,5,300,3,0.5
0.28505203,0.05700298,5,300,4,0.0
0.24154775,0.06354157,5,300,4,0.1
0.3200737,0.052018065,5,300,4,0.2
0.3303141,0.058326162,5,300,4,0.3
0.33574197,0.06437172,5,300,4,0.4
0.3104782,0.05788888,5,300,4,0.5
0.214606,0.06944817,5,300,5,0.0
0.28116956,0.06748938,5,300,5,0.1
0.28978714,0.07170536,5,300,5,0.2
0.3474613,0.073619954,5,300,5,0.3
0.36264113,0.07173769,5,300,5,0.4
0.3566411,0.08384066,5,300,5,0.5
0.2621729,0.14762382,5,300,6,0.0
0.25911832,0.13849847,5,300,6,0.1
0.26774177,0.109179914,5,300,6,0.2
0.29352194,0.12808114,5,300,6,0.3
0.3166087,0.14418021,5,300,6,0.4
0.33687732,0.19139116,5,300,6,0.5
0.3492828,0.06722411,5,300,7,0.0
0.34125683,0.076400496,5,300,7,0.1
0.36170968,0.0889652,5,300,7,0.2
0.3830776,0.0905736,5,300,7,0.3
0.39761257,0.087380335,5,300,7,0.4
0.37122536,0.081045665,5,300,7,0.5
0.36068526,0.090696186,5,300,8,0.0
0.36122313,0.090252295,5,300,8,0.1
0.36803943,0.0959935,5,300,8,0.2
0.33219692,0.08407647,5,300,8,0.3
0.34265867,0.08994587,5,300,8,0.4
0.48995414,0.09100698,5,300,8,0.5
0.36639142,0.11023725,5,300,9,0.0
0.39891422,0.10297546,5,300,9,0.1
0.3888655,0.106276825,5,300,9,0.2
0.3850111,0.11935994,5,300,9,0.3
0.41468042,0.11713858,5,300,9,0.4
0.5356765,0.1121161,5,300,9,0.5
0.38164377,0.13376144,5,300,10,0.0
0.42459837,0.12653169,5,300,10,0.1
0.3974387,0.123073146,5,300,10,0.2
0.44920108,0.12397157,5,300,10,0.3
0.41014686,0.13392274,5,300,10,0.4
0.5406855,0.12757058,5,300,10,0.5
0.19812684,0.029518424,5,350,2,0.0
0.27494773,0.042106964,5,350,2,0.1
0.36322612,0.04117127,5,350,2,0.2
0.29120505,0.034940124,5,350,2,0.3
0.36478758,0.036965888,5,350,2,0.4
0.39948297,0.047252413,5,350,2,0.5
0.2101316,0.053062834,5,350,3,0.0
0.30397302,0.07075488,5,350,3,0.1
0.40731862,0.056098342,5,350,3,0.2
0.41608393,0.059225254,5,350,3,0.3
0.32016996,0.060969055,5,350,3,0.4
0.30763492,0.07687543,5,350,3,0.5
0.26833713,0.056420386,5,350,4,0.0
0.3531865,0.05570756,5,350,4,0.1
0.26948035,0.052062817,5,350,4,0.2
0.31768766,0.060213644,5,350,4,0.3
0.27115485,0.07455381,5,350,4,0.4
0.28710753,0.056244027,5,350,4,0.5
0.25937885,0.07136616,5,350,5,0.0
0.2632365,0.07163482,5,350,5,0.1
0.30935547,0.07813641,5,350,5,0.2
0.37146762,0.06494986,5,350,5,0.3
0.3582571,0.068853565,5,350,5,0.4
0.3434265,0.1015337,5,350,5,0.5
0.25426793,0.103007756,5,350,6,0.0
0.26680368,0.11247529,5,350,6,0.1
0.26117158,0.10798514,5,350,6,0.2
0.27927893,0.1518972,5,350,6,0.3
0.32380325,0.12290783,5,350,6,0.4
0.3501757,0.15915829,5,350,6,0.5
0.33632204,0.07981931,5,350,7,0.0
0.36550325,0.07942066,5,350,7,0.1
0.37916082,0.073172234,5,350,7,0.2
0.35487992,0.09281624,5,350,7,0.3
0.46855682,0.09869903,5,350,7,0.4
0.41713774,0.07642534,5,350,7,0.5
0.32588828,0.08746988,5,350,8,0.0
0.32095793,0.10515052,5,350,8,0.1
0.32827976,0.099630654,5,350,8,0.2
0.3672013,0.08749133,5,350,8,0.3
0.40438518,0.08338642,5,350,8,0.4
0.5283332,0.098293915,5,350,8,0.5
0.36230314,0.10694412,5,350,9,0.0
0.37050006,0.104386926,5,350,9,0.1
0.39966032,0.11403687,5,350,9,0.2
0.40332413,0.11880745,5,350,9,0.3
0.3918376,0.11384208,5,350,9,0.4
0.42320937,0.11039213,5,350,9,0.5
0.3335433,0.12401951,5,350,10,0.0
0.39089385,0.1302442,5,350,10,0.1
0.3948568,0.11461643,5,350,10,0.2
0.40281928,0.14682816,5,350,10,0.3
0.52480346,0.1259558,5,350,10,0.4
0.46567386,0.13474701,5,350,10,0.5
0.24521597,0.032703884,5,400,2,0.0
0.28487277,0.04309556,5,400,2,0.1
0.293598,0.037117627,5,400,2,0.2
0.28304017,0.038488723,5,400,2,0.3
0.28017756,0.037031118,5,400,2,0.4
0.35472456,0.038697798,5,400,2,0.5
0.2705024,0.054335926,5,400,3,0.0
0.3017882,0.05735489,5,400,3,0.1
0.30624378,0.06790047,5,400,3,0.2
0.29432303,0.060450464,5,400,3,0.3
0.31983885,0.057288058,5,400,3,0.4
0.39418513,0.05716292,5,400,3,0.5
0.26443312,0.066575706,5,400,4,0.0
0.3411263,0.060645636,5,400,4,0.1
0.33158058,0.05236986,5,400,4,0.2
0.3022906,0.060219593,5,400,4,0.3
0.38827547,0.059643053,5,400,4,0.4
0.25926337,0.06710317,5,400,4,0.5
0.26296395,0.061132725,5,400,5,0.0
0.2741627,0.07145775,5,400,5,0.1
0.316147,0.07369901,5,400,5,0.2
0.30812538,0.076858856,5,400,5,0.3
0.31718874,0.071936,5,400,5,0.4
0.38016516,0.07536917,5,400,5,0.5
0.24809968,0.13982727,5,400,6,0.0
0.26310277,0.14411207,5,400,6,0.1
0.27112648,0.117158,5,400,6,0.2
0.2721397,0.11034813,5,400,6,0.3
0.2716313,0.14198563,5,400,6,0.4
0.28757668,0.11358197,5,400,6,0.5
0.34088722,0.069655396,5,400,7,0.0
0.3325318,0.07017073,5,400,7,0.1
0.3748295,0.07377672,5,400,7,0.2
0.39094388,0.07939454,5,400,7,0.3
0.47984394,0.07828917,5,400,7,0.4
0.43018994,0.077983916,5,400,7,0.5
0.29972947,0.09330745,5,400,8,0.0
0.31431594,0.08166714,5,400,8,0.1
0.36440384,0.093190275,5,400,8,0.2
0.34519306,0.086781874,5,400,8,0.3
0.37087587,0.08677901,5,400,8,0.4
0.3438788,0.102204554,5,400,8,0.5
0.35153633,0.11035589,5,400,9,0.0
0.39759138,0.1056072,5,400,9,0.1
0.3942071,0.104978345,5,400,9,0.2
0.3960622,0.115255676,5,400,9,0.3
0.47764912,0.1218113,5,400,9,0.4
0.44318363,0.10861535,5,400,9,0.5
0.36620563,0.1228829,5,400,10,0.0
0.36072388,0.12157279,5,400,10,0.1
0.41843456,0.12111946,5,400,10,0.2
0.44844684,0.15324357,5,400,10,0.3
0.39305425,0.13055138,5,400,10,0.4
0.46430713,0.1428987,5,400,10,0.5
0.23115872,0.029739741,5,450,2,0.0
0.27244955,0.03464039,5,450,2,0.1
0.2450347,0.03371517,5,450,2,0.2
0.33140385,0.036212586,5,450,2,0.3
0.3254288,0.0382032,5,450,2,0.4
0.42738783,0.03461279,5,450,2,0.5
0.29872376,0.049131986,5,450,3,0.0
0.27419233,0.051773712,5,450,3,0.1
0.31970164,0.060012273,5,450,3,0.2
0.32854685,0.057141725,5,450,3,0.3
0.32690567,0.0584454,5,450,3,0.4
0.4059508,0.06395565,5,450,3,0.5
0.27492666,0.052914813,5,450,4,0.0
0.43113482,0.05027277,5,450,4,0.1
0.40674728,0.07275076,5,450,4,0.2
0.30206335,0.05425718,5,450,4,0.3
0.31648916,0.06499434,5,450,4,0.4
0.26719737,0.059491187,5,450,4,0.5
0.235047,0.06184222,5,450,5,0.0
0.30556273,0.060457468,5,450,5,0.1
0.3304769,0.06699764,5,450,5,0.2
0.33229885,0.06467122,5,450,5,0.3
0.39790344,0.07131191,5,450,5,0.4
0.29525173,0.07357039,5,450,5,0.5
0.27011764,0.13213018,5,450,6,0.0
0.26369268,0.11449257,5,450,6,0.1
0.2906226,0.1295674,5,450,6,0.2
0.34707767,0.118789755,5,450,6,0.3
0.34176126,0.10441183,5,450,6,0.4
0.2558775,0.10700461,5,450,6,0.5
0.34650674,0.06965085,5,450,7,0.0
0.36264047,0.070270516,5,450,7,0.1
0.45984042,0.071882114,5,450,7,0.2
0.37909567,0.076223046,5,450,7,0.3
0.39867276,0.07695924,5,450,7,0.4
0.4398337,0.07930434,5,450,7,0.5
0.3713375,0.08295388,5,450,8,0.0
0.4348246,0.090031154,5,450,8,0.1
0.32980853,0.08900222,5,450,8,0.2
0.4237753,0.08492414,5,450,8,0.3
0.4849873,0.083229706,5,450,8,0.4
0.4048064,0.095306136,5,450,8,0.5
0.39264733,0.10720594,5,450,9,0.0
0.37815052,0.11055452,5,450,9,0.1
0.43766347,0.105004594,5,450,9,0.2
0.42180094,0.10806402,5,450,9,0.3
0.40262812,0.10678671,5,450,9,0.4
0.42656907,0.10776516,5,450,9,0.5
0.35343364,0.1310216,5,450,10,0.0
0.35889637,0.12125009,5,450,10,0.1
0.39314198,0.13435541,5,450,10,0.2
0.39597616,0.13715087,5,450,10,0.3
0.3891179,0.1497504,5,450,10,0.4
0.46767166,0.1333953,5,450,10,0.5
0.2251854,0.03073996,5,500,2,0.0
0.3407614,0.03524019,5,500,2,0.1
0.272634,0.032002926,5,500,2,0.2
0.28158095,0.031473402,5,500,2,0.3
0.36916214,0.032860532,5,500,2,0.4
0.37093297,0.042279113,5,500,2,0.5
0.18078968,0.053344384,5,500,3,0.0
0.28380123,0.06924827,5,500,3,0.1
0.40000632,0.05264269,5,500,3,0.2
0.29749754,0.05573654,5,500,3,0.3
0.25285324,0.0553807,5,500,3,0.4
0.3671885,0.069555774,5,500,3,0.5
0.28185803,0.062334742,5,500,4,0.0
0.37368685,0.05478025,5,500,4,0.1
0.31747618,0.05990957,5,500,4,0.2
0.26809332,0.057399232,5,500,4,0.3
0.34079096,0.05603367,5,500,4,0.4
0.30514818,0.051807106,5,500,4,0.5
0.23763004,0.061162654,5,500,5,0.0
0.34051022,0.0786185,5,500,5,0.1
0.3078909,0.06417231,5,500,5,0.2
0.35410818,0.06884846,5,500,5,0.3
0.32553607,0.07740505,5,500,5,0.4
0.35281342,0.07634433,5,500,5,0.5
0.24490549,0.124955855,5,500,6,0.0
0.28019235,0.14371713,5,500,6,0.1
0.3514818,0.11636804,5,500,6,0.2
0.31841213,0.1388995,5,500,6,0.3
0.2893154,0.10582294,5,500,6,0.4
0.29101902,0.13213442,5,500,6,0.5
0.35449937,0.06745148,5,500,7,0.0
0.40514728,0.07222344,5,500,7,0.1
0.51222247,0.071103886,5,500,7,0.2
0.3844587,0.077151254,5,500,7,0.3
0.41202784,0.10202989,5,500,7,0.4
0.3579941,0.07335264,5,500,7,0.5
0.36238384,0.08469381,5,500,8,0.0
0.41249624,0.08711822,5,500,8,0.1
0.3776885,0.09082397,5,500,8,0.2
0.47846484,0.105595246,5,500,8,0.3
0.3398436,0.100550994,5,500,8,0.4
0.47185034,0.092354245,5,500,8,0.5
0.39427903,0.104909025,5,500,9,0.0
0.4228642,0.10222995,5,500,9,0.1
0.38720158,0.112356365,5,500,9,0.2
0.39631087,0.1057954,5,500,9,0.3
0.43560296,0.11031157,5,500,9,0.4
0.45330152,0.108848274,5,500,9,0.5
0.34717044,0.12511437,5,500,10,0.0
0.37015083,0.12458296,5,500,10,0.1
0.37100855,0.13543825,5,500,10,0.2
0.39977852,0.13126062,5,500,10,0.3
0.4727247,0.124067545,5,500,10,0.4
0.47205412,0.14003128,5,500,10,0.5
0.23083764,0.027939308,5,550,2,0.0
0.27076924,0.03278407,5,550,2,0.1
0.3286065,0.033211466,5,550,2,0.2
0.34974176,0.04395235,5,550,2,0.3
0.36292028,0.035929885,5,550,2,0.4
0.39932325,0.042652857,5,550,2,0.5
0.26773635,0.04663218,5,550,3,0.0
0.2979464,0.056659713,5,550,3,0.1
0.3024168,0.05110486,5,550,3,0.2
0.28139645,0.062239427,5,550,3,0.3
0.28662732,0.061045352,5,550,3,0.4
0.29821008,0.06390071,5,550,3,0.5
0.23503903,0.05643952,5,550,4,0.0
0.4146088,0.066723414,5,550,4,0.1
0.27605736,0.057439428,5,550,4,0.2
0.3525031,0.054524336,5,550,4,0.3
0.2891657,0.06063077,5,550,4,0.4
0.3126337,0.052231014,5,550,4,0.5
0.22702654,0.06083198,5,550,5,0.0
0.3225768,0.06708772,5,550,5,0.1
0.32202172,0.06539881,5,550,5,0.2
0.28594676,0.06917122,5,550,5,0.3
0.2891935,0.075928435,5,550,5,0.4
0.27996448,0.076889284,5,550,5,0.5
0.24652027,0.12525162,5,550,6,0.0
0.29522222,0.12171776,5,550,6,0.1
0.32969844,0.13252735,5,550,6,0.2
0.39441073,0.10978659,5,550,6,0.3
0.33507824,0.12988272,5,550,6,0.4
0.3389965,0.1394072,5,550,6,0.5
0.35186008,0.070106454,5,550,7,0.0
0.45464206,0.09142261,5,550,7,0.1
0.5308105,0.07309575,5,550,7,0.2
0.4589277,0.07774393,5,550,7,0.3
0.46144587,0.06856022,5,550,7,0.4
0.44377106,0.07620102,5,550,7,0.5
0.34817222,0.084853984,5,550,8,0.0
0.30880055,0.08323353,5,550,8,0.1
0.38116124,0.0944774,5,550,8,0.2
0.3664528,0.094551325,5,550,8,0.3
0.43431124,0.07916119,5,550,8,0.4
0.5155158,0.09362737,5,550,8,0.5
0.36654654,0.11120654,5,550,9,0.0
0.39940488,0.108562954,5,550,9,0.1
0.4411561,0.109098434,5,550,9,0.2
0.41021883,0.10371769,5,550,9,0.3
0.40467796,0.112690076,5,550,9,0.4
0.42610517,0.10639418,5,550,9,0.5
0.36039782,0.123166144,5,550,10,0.0
0.3590604,0.12790686,5,550,10,0.1
0.46365288,0.12711997,5,550,10,0.2
0.38283116,0.13069473,5,550,10,0.3
0.3954138,0.14173211,5,550,10,0.4
0.59502023,0.15319653,5,550,10,0.5
